name,link
Encephalitis,https://www.mayoclinic.org/diseases-conditions/encephalitis/symptoms-causes/syc-20356136
Encopresis,https://www.mayoclinic.org/diseases-conditions/encopresis/symptoms-causes/syc-20354494
"End stage renal disease (See: End stage renal disease, also known asEnd-stage renal disease)",https://www.mayoclinic.org/diseases-conditions/end-stage-renal-disease/symptoms-causes/syc-20354532
"Endocardial cushion defect (See: Endocardial cushion defect, also known asAtrioventricular canal defect)",https://www.mayoclinic.org/diseases-conditions/atrioventricular-canal-defect/symptoms-causes/syc-20361492
Endocarditis,https://www.mayoclinic.org/diseases-conditions/endocarditis/symptoms-causes/syc-20352576
Endometrial cancer,https://www.mayoclinic.org/diseases-conditions/endometrial-cancer/symptoms-causes/syc-20352461
"Endometrial polyps (See: Endometrial polyps, also known asUterine polyps)",https://www.mayoclinic.org/diseases-conditions/uterine-polyps/symptoms-causes/syc-20378709
Endometriosis,https://www.mayoclinic.org/diseases-conditions/endometriosis/symptoms-causes/syc-20354656
End-stage renal disease,https://www.mayoclinic.org/diseases-conditions/end-stage-renal-disease/symptoms-causes/syc-20354532
"Enlarged breasts in men (See: Enlarged breasts in men, also known asEnlarged breasts in men (gynecomastia))",https://www.mayoclinic.org/diseases-conditions/gynecomastia/symptoms-causes/syc-20351793
Enlarged breasts in men (gynecomastia),https://www.mayoclinic.org/diseases-conditions/gynecomastia/symptoms-causes/syc-20351793
Enlarged heart,https://www.mayoclinic.org/diseases-conditions/enlarged-heart/symptoms-causes/syc-20355436
Enlarged liver,https://www.mayoclinic.org/diseases-conditions/enlarged-liver/symptoms-causes/syc-20372167
"Enlarged prostate (See: Enlarged prostate, also known asBenign prostatic hyperplasia (BPH))",https://www.mayoclinic.org/diseases-conditions/benign-prostatic-hyperplasia/symptoms-causes/syc-20370087
Enlarged spleen (splenomegaly),https://www.mayoclinic.org/diseases-conditions/enlarged-spleen/symptoms-causes/syc-20354326
"Enlarged thyroid (See: Enlarged thyroid, also known asGoiter)",https://www.mayoclinic.org/diseases-conditions/goiter/symptoms-causes/syc-20351829
Entropion,https://www.mayoclinic.org/diseases-conditions/entropion/symptoms-causes/syc-20351125
Eosinophilic esophagitis,https://www.mayoclinic.org/diseases-conditions/eosinophilic-esophagitis/symptoms-causes/syc-20372197
"Eosinophilic granulomatosis with polyangiitis  (See: Eosinophilic granulomatosis with polyangiitis , also known asChurg-Strauss syndrome)",https://www.mayoclinic.org/diseases-conditions/churg-strauss-syndrome/symptoms-causes/syc-20353760
Ependymoma,https://www.mayoclinic.org/diseases-conditions/ependymoma/cdc-20350144
"Epicondylitis, lateral (See: Epicondylitis, lateral, also known asTennis elbow)",https://www.mayoclinic.org/diseases-conditions/tennis-elbow/symptoms-causes/syc-20351987
Epidermoid cysts,https://www.mayoclinic.org/diseases-conditions/epidermoid-cysts/symptoms-causes/syc-20352701
Epidermolysis bullosa,https://www.mayoclinic.org/diseases-conditions/epidermolysis-bullosa/symptoms-causes/syc-20361062
Epididymitis,https://www.mayoclinic.org/diseases-conditions/epididymitis/symptoms-causes/syc-20363853
"Epidural hematoma (See: Epidural hematoma, also known asIntracranial hematoma)",https://www.mayoclinic.org/diseases-conditions/intracranial-hematoma/symptoms-causes/syc-20356145
Epiglottitis,https://www.mayoclinic.org/diseases-conditions/epiglottitis/symptoms-causes/syc-20372227
Epilepsy,https://www.mayoclinic.org/diseases-conditions/epilepsy/symptoms-causes/syc-20350093
"Epilepsy, frontal lobe (See: Epilepsy, frontal lobe, also known asFrontal lobe seizures)",https://www.mayoclinic.org/diseases-conditions/frontal-lobe-seizures/symptoms-causes/syc-20353958
Epithelioid sarcoma,https://www.mayoclinic.org/diseases-conditions/epithelioid-sarcoma/cdc-20392420
Erectile dysfunction,https://www.mayoclinic.org/diseases-conditions/erectile-dysfunction/symptoms-causes/syc-20355776
"Erythema infectiosum (See: Erythema infectiosum, also known asParvovirus infection)",https://www.mayoclinic.org/diseases-conditions/parvovirus-infection/symptoms-causes/syc-20376085
"Erythema multiforme major (See: Erythema multiforme major, also known asStevens-Johnson syndrome)",https://www.mayoclinic.org/diseases-conditions/stevens-johnson-syndrome/symptoms-causes/syc-20355936
Esophageal cancer,https://www.mayoclinic.org/diseases-conditions/esophageal-cancer/symptoms-causes/syc-20356084
Esophageal spasms,https://www.mayoclinic.org/diseases-conditions/esophageal-spasms/symptoms-causes/syc-20372250
Esophageal varices,https://www.mayoclinic.org/diseases-conditions/esophageal-varices/symptoms-causes/syc-20351538
Esophagitis,https://www.mayoclinic.org/diseases-conditions/esophagitis/symptoms-causes/syc-20361224
Essential thrombocythemia,https://www.mayoclinic.org/diseases-conditions/essential-thrombocythemia/symptoms-causes/syc-20361064
Essential tremor,https://www.mayoclinic.org/diseases-conditions/essential-tremor/symptoms-causes/syc-20350534
Esthesioneuroblastoma,https://www.mayoclinic.org/diseases-conditions/esthesioneuroblastoma/symptoms-causes/syc-20351075
Ewing sarcoma,https://www.mayoclinic.org/diseases-conditions/ewing-sarcoma/symptoms-causes/syc-20351071
"Excess facial hair in women (See: Excess facial hair in women, also known asHirsutism)",https://www.mayoclinic.org/diseases-conditions/hirsutism/symptoms-causes/syc-20354935
"Excess growth hormone (See: Excess growth hormone, also known asAcromegaly)",https://www.mayoclinic.org/diseases-conditions/acromegaly/symptoms-causes/syc-20351222
"Excessive daytime sleepiness (See: Excessive daytime sleepiness, also known asNarcolepsy)",https://www.mayoclinic.org/diseases-conditions/narcolepsy/symptoms-causes/syc-20375497
"Excessive menstrual bleeding (See: Excessive menstrual bleeding, also known asMenorrhagia)",https://www.mayoclinic.org/diseases-conditions/menorrhagia/symptoms-causes/syc-20352829
Exercise headaches,https://www.mayoclinic.org/diseases-conditions/exercise-headaches/symptoms-causes/syc-20372276
Exercise-induced asthma,https://www.mayoclinic.org/diseases-conditions/exercise-induced-asthma/symptoms-causes/syc-20372300
External compression headaches,https://www.mayoclinic.org/diseases-conditions/external-compression-headaches/symptoms-causes/syc-20372326
"External otitis (See: External otitis, also known asSwimmer's ear)",https://www.mayoclinic.org/diseases-conditions/swimmers-ear/symptoms-causes/syc-20351682
"Extrasystole (See: Extrasystole, also known asPremature ventricular contractions (PVCs))",https://www.mayoclinic.org/diseases-conditions/premature-ventricular-contractions/symptoms-causes/syc-20376757
Eye floaters,https://www.mayoclinic.org/diseases-conditions/eye-floaters/symptoms-causes/syc-20372346
"Eye focusing (See: Eye focusing, also known asConvergence insufficiency)",https://www.mayoclinic.org/diseases-conditions/convergence-insufficiency/symptoms-causes/syc-20352735
Eye melanoma,https://www.mayoclinic.org/diseases-conditions/eye-melanoma/symptoms-causes/syc-20372371
"Eyelid inflammation (See: Eyelid inflammation, also known asBlepharitis)",https://www.mayoclinic.org/diseases-conditions/blepharitis/symptoms-causes/syc-20370141
Eyestrain,https://www.mayoclinic.org/diseases-conditions/eyestrain/symptoms-causes/syc-20372397
"Facial hair, excess in women (See: Facial hair, excess in women, also known asHirsutism)",https://www.mayoclinic.org/diseases-conditions/hirsutism/symptoms-causes/syc-20354935
"Facial palsy (See: Facial palsy, also known asBell's palsy)",https://www.mayoclinic.org/diseases-conditions/bells-palsy/symptoms-causes/syc-20370028
Factitious disorder,https://www.mayoclinic.org/diseases-conditions/factitious-disorder/symptoms-causes/syc-20356028
Factor V Leiden,https://www.mayoclinic.org/diseases-conditions/factor-v-leiden/symptoms-causes/syc-20372423
"Fallen arches (See: Fallen arches, also known asFlatfeet)",https://www.mayoclinic.org/diseases-conditions/flatfeet/symptoms-causes/syc-20372604
"Fallot, tetralogy of (See: Fallot, tetralogy of, also known asTetralogy of Fallot)",https://www.mayoclinic.org/diseases-conditions/tetralogy-of-fallot/symptoms-causes/syc-20353477
Familial adenomatous polyposis,https://www.mayoclinic.org/diseases-conditions/familial-adenomatous-polyposis/symptoms-causes/syc-20372443
Familial hypercholesterolemia,https://www.mayoclinic.org/diseases-conditions/familial-hypercholesterolemia/symptoms-causes/syc-20353755
Familial Mediterranean fever,https://www.mayoclinic.org/diseases-conditions/familial-mediterranean-fever/symptoms-causes/syc-20372470
"Familial paroxysmal peritonitis (See: Familial paroxysmal peritonitis, also known asFamilial Mediterranean fever)",https://www.mayoclinic.org/diseases-conditions/familial-mediterranean-fever/symptoms-causes/syc-20372470
"FAP (See: FAP, also known asFamilial adenomatous polyposis)",https://www.mayoclinic.org/diseases-conditions/familial-adenomatous-polyposis/symptoms-causes/syc-20372443
Farsightedness,https://www.mayoclinic.org/diseases-conditions/farsightedness/symptoms-causes/syc-20372495
Febrile seizure,https://www.mayoclinic.org/diseases-conditions/febrile-seizure/symptoms-causes/syc-20372522
Fecal incontinence,https://www.mayoclinic.org/diseases-conditions/fecal-incontinence/symptoms-causes/syc-20351397
Female infertility,https://www.mayoclinic.org/diseases-conditions/female-infertility/symptoms-causes/syc-20354308
Female sexual dysfunction,https://www.mayoclinic.org/diseases-conditions/female-sexual-dysfunction/symptoms-causes/syc-20372549
"Femoroacetabular impingement (See: Femoroacetabular impingement, also known asHip impingement)",https://www.mayoclinic.org/diseases-conditions/hip-impingement/symptoms-causes/syc-20353204
Fetal alcohol syndrome,https://www.mayoclinic.org/diseases-conditions/fetal-alcohol-syndrome/symptoms-causes/syc-20352901
Fetal macrosomia,https://www.mayoclinic.org/diseases-conditions/fetal-macrosomia/symptoms-causes/syc-20372579
Fever,https://www.mayoclinic.org/diseases-conditions/fever/symptoms-causes/syc-20352759
"Fever blister (See: Fever blister, also known asCold sore)",https://www.mayoclinic.org/diseases-conditions/cold-sore/symptoms-causes/syc-20371017
"Fever, valley (See: Fever, valley, also known asValley fever)",https://www.mayoclinic.org/diseases-conditions/valley-fever/symptoms-causes/syc-20378761
"Fevers, viral hemorrhagic (See: Fevers, viral hemorrhagic, also known asViral hemorrhagic fevers)",https://www.mayoclinic.org/diseases-conditions/viral-hemorrhagic-fevers/symptoms-causes/syc-20351260
"FH (See: FH, also known asFamilial hypercholesterolemia)",https://www.mayoclinic.org/diseases-conditions/familial-hypercholesterolemia/symptoms-causes/syc-20353755
Fibroadenoma,https://www.mayoclinic.org/diseases-conditions/fibroadenoma/symptoms-causes/syc-20352752
Fibrocystic breasts,https://www.mayoclinic.org/diseases-conditions/fibrocystic-breasts/symptoms-causes/syc-20350438
"Fibroids, uterine (See: Fibroids, uterine, also known asUterine fibroids)",https://www.mayoclinic.org/diseases-conditions/uterine-fibroids/symptoms-causes/syc-20354288
Fibromuscular dysplasia,https://www.mayoclinic.org/diseases-conditions/fibromuscular-dysplasia/symptoms-causes/syc-20352144
Fibromyalgia,https://www.mayoclinic.org/diseases-conditions/fibromyalgia/symptoms-causes/syc-20354780
"Fibrosis, cystic (See: Fibrosis, cystic, also known asCystic fibrosis)",https://www.mayoclinic.org/diseases-conditions/cystic-fibrosis/symptoms-causes/syc-20353700
"Fibrosis, interstitial pulmonary (See: Fibrosis, interstitial pulmonary, also known asInterstitial lung disease)",https://www.mayoclinic.org/diseases-conditions/interstitial-lung-disease/symptoms-causes/syc-20353108
"Fibrosis, pulmonary (See: Fibrosis, pulmonary, also known asPulmonary fibrosis)",https://www.mayoclinic.org/diseases-conditions/pulmonary-fibrosis/symptoms-causes/syc-20353690
Fibrous dysplasia,https://www.mayoclinic.org/diseases-conditions/fibrous-dysplasia/symptoms-causes/syc-20353197
"Fifth disease (See: Fifth disease, also known asParvovirus infection)",https://www.mayoclinic.org/diseases-conditions/parvovirus-infection/symptoms-causes/syc-20376085
"Filoviruses (See: Filoviruses, also known asViral hemorrhagic fevers)",https://www.mayoclinic.org/diseases-conditions/viral-hemorrhagic-fevers/symptoms-causes/syc-20351260
Flatfeet,https://www.mayoclinic.org/diseases-conditions/flatfeet/symptoms-causes/syc-20372604
"Flaviviruses (See: Flaviviruses, also known asViral hemorrhagic fevers)",https://www.mayoclinic.org/diseases-conditions/viral-hemorrhagic-fevers/symptoms-causes/syc-20351260
"Floaters (See: Floaters, also known asEye floaters)",https://www.mayoclinic.org/diseases-conditions/eye-floaters/symptoms-causes/syc-20372346
Floor of the mouth cancer,https://www.mayoclinic.org/diseases-conditions/floor-mouth-cancer/symptoms-causes/syc-20354179
"Floppy valve syndrome (See: Floppy valve syndrome, also known asMitral valve prolapse)",https://www.mayoclinic.org/diseases-conditions/mitral-valve-prolapse/symptoms-causes/syc-20355446
"Flu (See: Flu, also known asInfluenza (flu))",https://www.mayoclinic.org/diseases-conditions/flu/symptoms-causes/syc-20351719
"Flu, avian (See: Flu, avian, also known asBird flu (avian influenza))",https://www.mayoclinic.org/diseases-conditions/bird-flu/symptoms-causes/syc-20368455
"Flu, bird (See: Flu, bird, also known asBird flu (avian influenza))",https://www.mayoclinic.org/diseases-conditions/bird-flu/symptoms-causes/syc-20368455
"Flu, swine (See: Flu, swine, also known asSwine flu (H1N1 flu))",https://www.mayoclinic.org/diseases-conditions/swine-flu/symptoms-causes/syc-20378103
"Fluid around the heart (See: Fluid around the heart, also known asPericardial effusion)",https://www.mayoclinic.org/diseases-conditions/pericardial-effusion/symptoms-causes/syc-20353720
Focal segmental glomerulosclerosis (FSGS),https://www.mayoclinic.org/diseases-conditions/fsgs/symptoms-causes/syc-20354693
"Folate deficiency anemia (See: Folate deficiency anemia, also known asVitamin deficiency anemia)",https://www.mayoclinic.org/diseases-conditions/vitamin-deficiency-anemia/symptoms-causes/syc-20355025
Folliculitis,https://www.mayoclinic.org/diseases-conditions/folliculitis/symptoms-causes/syc-20361634
Food allergy,https://www.mayoclinic.org/diseases-conditions/food-allergy/symptoms-causes/syc-20355095
"Food allergy, egg (See: Food allergy, egg, also known asEgg allergy)",https://www.mayoclinic.org/diseases-conditions/egg-allergy/symptoms-causes/syc-20372115
"Food allergy, milk (See: Food allergy, milk, also known asMilk allergy)",https://www.mayoclinic.org/diseases-conditions/milk-allergy/symptoms-causes/syc-20375101
Food poisoning,https://www.mayoclinic.org/diseases-conditions/food-poisoning/symptoms-causes/syc-20356230
"Food-borne illness (See: Food-borne illness, also known asFood poisoning)",https://www.mayoclinic.org/diseases-conditions/food-poisoning/symptoms-causes/syc-20356230
Foot drop,https://www.mayoclinic.org/diseases-conditions/foot-drop/symptoms-causes/syc-20372628
"Foot fracture (See: Foot fracture, also known asBroken foot)",https://www.mayoclinic.org/diseases-conditions/broken-foot/symptoms-causes/syc-20355492
"Foramen ovale (See: Foramen ovale, also known asPatent foramen ovale)",https://www.mayoclinic.org/diseases-conditions/patent-foramen-ovale/symptoms-causes/syc-20353487
"Fracture, arm (See: Fracture, arm, also known asBroken arm)",https://www.mayoclinic.org/diseases-conditions/broken-arm/symptoms-causes/syc-20353260
